no,id_wa,tanggal_daftar,nama_wilayah_adat,provinsi,kabupaten_kota,kecamatan,peta,status,kebijakan,url_detail
489,LTJfSG1ETFZUN3c,15 Jul 2013,Kanayatn Sasunge,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/LTJfSG1ETFZUN3c
490,SnJNRWtZZHJYeWs,15 Jul 2013,Kanayatn Punyanget,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/SnJNRWtZZHJYeWs
491,Y241TGJPVFNpWWs,15 Jul 2013,Kanayatn Sindur,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/Y241TGJPVFNpWWs
492,NnBkRDlSYWp0NnM,15 Jul 2013,Kanayatn Sahek,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/NnBkRDlSYWp0NnM
493,YVNxT0ktSFhUZDA,15 Jul 2013,Kanayatn Moncok,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/YVNxT0ktSFhUZDA
494,VVFFMlhMcFlmSEU,15 Jul 2013,Kanayatn Agak,Kalimantan Barat,LANDAK,Sebangki,Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/VVFFMlhMcFlmSEU
495,aFpoNEpjb3l1RWM,15 Jul 2013,Kanayatn Sanunuk,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/aFpoNEpjb3l1RWM
496,TU5kYk9STTAyQnc,15 Jul 2013,Bukit Talaga Padakng,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/TU5kYk9STTAyQnc
497,d2IyQmNZbi1XX2s,15 Jul 2013,Bukit Talaga Pate,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/d2IyQmNZbi1XX2s
498,MGN6Y041YjJZZk0,15 Jul 2013,Bukit Talaga Poo,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/MGN6Y041YjJZZk0
499,cWIyV2d6bG5feTA,15 Jul 2013,Bukit Talaga Palanyo Phm,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/cWIyV2d6bG5feTA
500,VjdRcGpVNHJSRk0,15 Jul 2013,Bukit Talaga Kase,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/VjdRcGpVNHJSRk0
501,dHVubmsyMWNvNFU,15 Jul 2013,Bukit Talaga Nangka Phm,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/dHVubmsyMWNvNFU
502,THNacDhFXzRjLTA,15 Jul 2013,Bukit Talaga Raden,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/THNacDhFXzRjLTA
503,aWJMMWlhVjhmdWs,15 Jul 2013,Bukit Talaga Angkabakng,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/aWJMMWlhVjhmdWs
504,TlliUWNSOU9QQ0E,15 Jul 2013,Bukit Talaga Tembok,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/TlliUWNSOU9QQ0E
505,SU1qRDM2WG90WkE,15 Jul 2013,Bukit Talaga Saginah,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/SU1qRDM2WG90WkE
506,WW9ZdDlSWmJmQ0E,15 Jul 2013,Bukit Talaga Bakabat,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/WW9ZdDlSWmJmQ0E
507,Y3o3MWkwenh2VHM,15 Jul 2013,Bukit Talaga Saleh,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/Y3o3MWkwenh2VHM
508,bFB3c1c5cVBHZm8,15 Jul 2013,Kanayatn Kopiang,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/bFB3c1c5cVBHZm8
509,TDh1ZndHcXdtbDA,15 Jul 2013,Kanayatn Pangkalatn Duria,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/TDh1ZndHcXdtbDA
510,V0N1M1FjZ0FxUzg,15 Jul 2013,Kanayatn Saringkuyakng,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/V0N1M1FjZ0FxUzg
511,SDAxaldRNHotZzQ,15 Jul 2013,Kanayatn Lonjengan,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/SDAxaldRNHotZzQ
512,MWhiRG4yZ3ZJS2M,28 Ags 2015,Tukko NiSolu,Sumatera Utara,TOBA SAMOSIR,"Habinsaran,",Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/MWhiRG4yZ3ZJS2M
513,bjlSQ1FTTHA0Vm8,28 Ags 2015,Huta Matio,Sumatera Utara,TOBA SAMOSIR,Habincaran,Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/bjlSQ1FTTHA0Vm8
514,bC01bFVrclNZbUE,15 Jul 2013,Kanayatn Nyawan,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/bC01bFVrclNZbUE
515,OUtjZTA1NXpubUk,15 Jul 2013,Kanayatn Palades Batukng,Kalimantan Barat,LANDAK,Mempawah Hulu,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/OUtjZTA1NXpubUk
516,OWd2Rjk4blMwRkk,15 Jul 2013,Kanayatn Cagat,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/OWd2Rjk4blMwRkk
517,MTFPNXVBRVBZdjA,15 Jul 2013,Kanayatn Tarekng,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/MTFPNXVBRVBZdjA
518,eWRpVFJwTGx2SDA,15 Jul 2013,Kanayatn Ne Maih,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/eWRpVFJwTGx2SDA
519,cy1RRzE3ZVFrV2M,27 Ags 2015,Sadei  Talang Donok,Bengkulu,LEBONG,Topos,Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/cy1RRzE3ZVFrV2M
520,Yy1fMXVJTE9QXzg,27 Ags 2015,Marga Sambat Sumber Harapan,Bengkulu,KAUR,Maje,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/Yy1fMXVJTE9QXzg
521,U1dHYW9heXBDOUk,27 Ags 2015,Marga Sambat Muara Jaya,Bengkulu,KAUR,Maje,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/U1dHYW9heXBDOUk
522,d0J5ejlNOE51YjQ,27 Ags 2015,Marga Sambat Linau,Bengkulu,KAUR,Maje,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/d0J5ejlNOE51YjQ
523,UDZTNTY5TG5NaEE,21 Feb 2015,Marga Sambat Air Long,Bengkulu,KAUR,Maje,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/UDZTNTY5TG5NaEE
524,Rk5JMVZnZHBDdzQ,27 Ags 2015,Sadei Rejang Babakan Baru,Bengkulu,REJANG LEBONG,Bermani Ulu Raya,Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/Rk5JMVZnZHBDdzQ
525,Zy1BZXlMQ2E1aWM,22 Apr 2012,Dusun Marga Sambat Benteng Harapan,Bengkulu,KAUR,Maje,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/Zy1BZXlMQ2E1aWM
526,T1Z3WjhHMDk1N0k,27 Sep 2015,Sadei Cawang An,Bengkulu,REJANG LEBONG,Selupu Rejang,Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/T1Z3WjhHMDk1N0k
527,MmVvNFMzWTBOc3c,15 Jul 2013,Simpakng Setutuh,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/MmVvNFMzWTBOc3c
528,VFNfbUtza1ZZS00,15 Jul 2013,Simpakng Segamber,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/VFNfbUtza1ZZS00
529,QWR4T2hiLXVBOTQ,15 Jul 2013,Kendawangan Sungai Buluh Kir,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/QWR4T2hiLXVBOTQ
530,LWZ4SU15YjhGTUU,15 Jul 2013,Kendawangan Sungai Buluh Kanan,Kalimantan Barat,KETAPANG,Manis Mata,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/LWZ4SU15YjhGTUU
531,X1JtcFk4ODhyU1k,15 Jul 2013,Jalai Tembiruhan,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/X1JtcFk4ODhyU1k
532,REhRaDUxUDRKZk0,15 Jul 2013,Jalai Setipayan,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/REhRaDUxUDRKZk0
533,dGMyazdhWXBscjA,15 Jul 2013,Kanayatn Benatu,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/dGMyazdhWXBscjA
534,bmlLWk9xMkdMWEk,15 Jul 2013,Kanayatn Air Dua,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/bmlLWk9xMkdMWEk
535,WWFnM2RIOE92cW8,15 Jul 2013,Jalai Pasir Mayang,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/WWFnM2RIOE92cW8
536,OURjaDdHY2lMMXM,15 Jul 2013,Jalai Sungai Kiri,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/OURjaDdHY2lMMXM
537,V1o3UTFtb09rV28,15 Jul 2013,Jalai Lamboi,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/V1o3UTFtb09rV28
538,QTlMZko1Z3lza00,15 Jul 2013,Jalai Pangkalan Pakit,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/QTlMZko1Z3lza00
539,a2RIZ3l1WHphNFE,15 Jul 2013,Jalai Tanjung,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/a2RIZ3l1WHphNFE
540,bGExVHdjcVdBczA,15 Jul 2013,Jalai Penggrawan,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/bGExVHdjcVdBczA
541,TjE2MlJ1aElQanM,15 Jul 2013,Kendawangan Teluk Batu,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/TjE2MlJ1aElQanM
542,Vy1LMnpxWE12X3M,27 Ags 2015,Kendawangan Batu Payung,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/Vy1LMnpxWE12X3M
543,WlVzYUx2QkhtcjA,15 Jul 2013,Kendawangan Rangkong,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/WlVzYUx2QkhtcjA
544,V0UyenhmbktjUHM,15 Jul 2013,Kendawangan Bakong,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/V0UyenhmbktjUHM
545,dDBSQnJEeHAteUU,15 Jul 2013,Joka' Sungai Daka,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/dDBSQnJEeHAteUU
546,cE1QUmZESmFwVEU,15 Jul 2013,Laur Kampung A,Kalimantan Barat,KETAPANG,0,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/cE1QUmZESmFwVEU
547,cWdhMVB4eHIyVnM,15 Jul 2013,Laur Kampung C,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/cWdhMVB4eHIyVnM
548,RTc4WUduVGJ0cmM,15 Jul 2013,Laur Kampung B,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/RTc4WUduVGJ0cmM
549,eHM3Zk1GTUpKT0E,15 Jul 2013,Pawatn Deraman,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/eHM3Zk1GTUpKT0E
550,T2ZSeldRUXcwVkE,15 Jul 2013,Simpakng Paser,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/T2ZSeldRUXcwVkE
551,MmV1U2IwX2Y5M28,19 Nop 2024,Dayak Simpang Banua Sajatn Desa Paoh Concong,Kalimantan Barat,KETAPANG,Simpang Hulu,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/MmV1U2IwX2Y5M28
552,Sjcza3pHU3lJUjg,15 Jul 2013,Simpakng Pantong,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/Sjcza3pHU3lJUjg
553,RU1XOVJMMzl4STg,15 Jul 2013,Simpakng Kek Sabah,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/RU1XOVJMMzl4STg
554,ZmZkTDdfeU1PT0k,15 Jul 2013,Simpakng Selerang,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/ZmZkTDdfeU1PT0k
555,UjRLRHFxWTl1Qms,15 Jul 2013,Simpakng Lalang,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/UjRLRHFxWTl1Qms
556,Z29IQ2JXLXQ4TFE,17 Apr 2018,Tondok (kampung) Marampa - Lowarang,Sulawesi Selatan,LUWU UTARA,Rongkong,Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/Z29IQ2JXLXQ4TFE
557,LVJ3LXhjNEpDdjg,27 Ags 2015,Tondok Komba,Sulawesi Selatan,LUWU UTARA,Rongkong,Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/LVJ3LXhjNEpDdjg
558,VmJSM3VPX0YyR00,06 Apr 2014,Tondok (kampung) Balannalu,Sulawesi Selatan,LUWU UTARA,Rongkong,Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/VmJSM3VPX0YyR00
559,RWhIbF9OLWdFQk0,15 Jul 2013,Simpakng Kek Lipur,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/RWhIbF9OLWdFQk0
560,QmozX0VrMmhuVFE,15 Jul 2013,Simpakng Perogung,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/QmozX0VrMmhuVFE
561,RzhnMHhSTHpPaEk,15 Jul 2013,Simpakng Tolus,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/RzhnMHhSTHpPaEk
562,eENMZ1BDeHI4TjA,15 Jul 2013,Simpakng Patobang,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/eENMZ1BDeHI4TjA
563,dUxhRENnaDh0RDg,15 Jul 2013,Simpakng Blonse,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/dUxhRENnaDh0RDg
564,QkpsV1p5UGNTRDA,15 Jul 2013,Simpakng Langkar,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/QkpsV1p5UGNTRDA
565,cVY1ajBwbi1uWUk,15 Jul 2013,Simpakng Belantek,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/cVY1ajBwbi1uWUk
566,NmpHTFVrWVdxRFE,15 Jul 2013,Simpakng Nek Bedang,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/NmpHTFVrWVdxRFE
567,RkhmMWhKZlhxRVE,15 Jul 2013,Simpakng Balai Kumai,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/RkhmMWhKZlhxRVE
568,SHBKSG5oNzBBSkk,15 Jul 2013,Simpakng Penautn,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/SHBKSG5oNzBBSkk
569,dU9vTWtLSmhVUVE,15 Jul 2013,Simpakng Sekantak,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/dU9vTWtLSmhVUVE
570,M09zU0doalI0U00,15 Jul 2013,Simpakng Mungus,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/M09zU0doalI0U00
571,U2YwWVV1eXFDNFk,15 Jul 2013,Simpakng Kelabit,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/U2YwWVV1eXFDNFk
572,NzlrdzRheWgzZGM,15 Jul 2013,Simpakng Gensao,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/NzlrdzRheWgzZGM
573,dmNnMjRoRVFtcTQ,15 Jul 2013,Simpakng Gensali,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/dmNnMjRoRVFtcTQ
574,aGMwbVhHQnlZcHM,15 Jul 2013,Krio Kenyabur,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/aGMwbVhHQnlZcHM
575,UE5xN055RVgyYVU,15 Jul 2013,Krio Teluk Songkam,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/UE5xN055RVgyYVU
576,ZmhORUFKU180aWs,15 Jul 2013,Krio Congkong Baru,Kalimantan Barat,KETAPANG,Hulu Sungai,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/ZmhORUFKU180aWs
577,c2VnQUZEd3o2RGc,15 Jul 2013,Krio Kenabung,Kalimantan Barat,KETAPANG,Hulu Sungai,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/c2VnQUZEd3o2RGc
578,VEIyMW1MckM0Sjg,15 Jul 2013,Krio Kenyauk,Kalimantan Barat,KETAPANG,Hulu Sungai,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/VEIyMW1MckM0Sjg
579,aFMxUk9TdUhoM2c,15 Jul 2013,Krio Tagua Forest,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/aFMxUk9TdUhoM2c
580,WEh1cXF4NmktXzg,15 Jul 2013,Simpakng Setontong,Kalimantan Barat,KETAPANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/WEh1cXF4NmktXzg
581,QjRqWWdXdDFCRXM,25 Ags 2015,Tondok Manganan,Sulawesi Selatan,LUWU UTARA,Rongkong,Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/QjRqWWdXdDFCRXM
582,d1c5RGw3Q0lHRWs,25 Ags 2015,Punan Tanjung Lokang,Kalimantan Barat,KAPUAS HULU,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/d1c5RGw3Q0lHRWs
583,bFpTdi1BemNMcms,15 Jul 2013,Punan Nanga Bungan,Kalimantan Barat,KAPUAS HULU,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/bFpTdi1BemNMcms
584,OHpxX21yX0xzSWM,15 Jul 2013,Kayaan – Buket Datah Diaan di Sungai Medalaam,Kalimantan Barat,KAPUAS HULU,Putussibau Utara,Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/OHpxX21yX0xzSWM
585,emI4SGZwOXBtQUE,15 Jul 2013,Iban Laok Rugun,Kalimantan Barat,KAPUAS HULU,Embaloh Hulu,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/emI4SGZwOXBtQUE
586,dlduN0Z3WXdWUE0,23 Apr 2012,Iban Munggu,Kalimantan Barat,KAPUAS HULU,Embaloh Hulu,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/dlduN0Z3WXdWUE0
587,SlJ2dzl1T21aWHM,25 Ags 2015,to tambee,Sulawesi Selatan,LUWU TIMUR,Nuha/Wasuponda,Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/SlJ2dzl1T21aWHM
588,WUhpOUt0ZWRISUU,25 Ags 2015,Komunitas To Passe,Sulawesi Selatan,LUWU,Walenrang Barat,Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/WUhpOUt0ZWRISUU
589,NWw3SVBseW9yOUE,25 Apr 2016,Bolla’ (kampung) Tedeboe,Sulawesi Selatan,LUWU UTARA,Rampi,Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/NWw3SVBseW9yOUE
590,T3h5OTFuNVRwSTQ,15 Jul 2013,Dayak Iban Menua Sungai Tebelian,Kalimantan Barat,KAPUAS HULU,EMBALOH HULU,Ada,Tersertifikasi,Ada,https://brwa.or.id/wa/view/T3h5OTFuNVRwSTQ
591,UjgxZ3JqWXhLejQ,15 Jul 2013,Ensilat Ld Rantau,Kalimantan Barat,KAPUAS HULU,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/UjgxZ3JqWXhLejQ
592,UDNrb3RrTjhIdDg,15 Jul 2013,Kampung Ensilat Merambang,Kalimantan Barat,KAPUAS HULU,Silat Hulu,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/UDNrb3RrTjhIdDg
593,UW9tUndzZWNGNVU,15 Jul 2013,Ensilat Gedabang,Kalimantan Barat,KAPUAS HULU,Silat Hulu,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/UW9tUndzZWNGNVU
594,d3hDSlZpN05TekE,15 Jul 2013,Ensilat Inggut,Kalimantan Barat,KAPUAS HULU,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/d3hDSlZpN05TekE
595,RjNydGV2cFR1bFU,15 Jul 2013,Ensilat Pengga Putih,Kalimantan Barat,KAPUAS HULU,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/RjNydGV2cFR1bFU
596,bWFDaFJia0U0bnc,15 Jul 2013,Sebaru' Sungai Canggai,Kalimantan Barat,KAPUAS HULU,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/bWFDaFJia0U0bnc
597,Ym5aZHRuTDhNRjA,25 Ags 2015,Sebaru' Sungai Sena,Kalimantan Barat,KAPUAS HULU,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/Ym5aZHRuTDhNRjA
598,bENpcnk3U0hXSU0,29 Apr 2020,Komplek Nanga Danau,Kalimantan Barat,KAPUAS HULU,KALIS,Ada,Tersertifikasi,Ada,https://brwa.or.id/wa/view/bENpcnk3U0hXSU0
599,NUJlM3pLd2g2WmM,15 Jul 2013,Kampung Nanga Suang,Kalimantan Barat,KAPUAS HULU,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/NUJlM3pLd2g2WmM
600,Q1k4SDFnNlZudGM,24 Ags 2015,Paranta,Sulawesi Selatan,LUWU,Walendrang Barat,Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/Q1k4SDFnNlZudGM
601,MlFWaWd4OEx6cnM,07 Apr 2016,Bolla’ (kampung) Onondowa,Sulawesi Selatan,LUWU UTARA,Rampi,Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/MlFWaWd4OEx6cnM
602,QXpJa1IyRlhFMUE,24 Ags 2015,Sawai Solang Botung,Kalimantan Barat,SEKADAU,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/QXpJa1IyRlhFMUE
603,MllDYlM5LXNNdm8,24 Ags 2015,Mualang Merbang,Kalimantan Barat,SEKADAU,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/MllDYlM5LXNNdm8
604,dmRud2V2SmhyU1U,24 Ags 2015,Mualang Biawak,Kalimantan Barat,SEKADAU,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/dmRud2V2SmhyU1U
605,R0JtQjBTbWRfVWs,24 Ags 2015,Mentuka' Kelampuk,Kalimantan Barat,SEKADAU,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/R0JtQjBTbWRfVWs
606,bkVNNGxKSUI3bkk,24 Ags 2015,Mentuka' Ladak,Kalimantan Barat,SEKADAU,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/bkVNNGxKSUI3bkk
607,R2FFaDNVN2ppdGc,24 Ags 2015,Mentuka' Kenaman,Kalimantan Barat,SEKADAU,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/R2FFaDNVN2ppdGc
608,Z1h1RnhHOUJXRkk,24 Ags 2015,Mentuka' Sangke,Kalimantan Barat,SEKADAU,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/Z1h1RnhHOUJXRkk
609,TW1hbGYyRGMxeW8,24 Ags 2015,Mentuka' Agur,Kalimantan Barat,SEKADAU,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/TW1hbGYyRGMxeW8
610,X3FwU1dZeENJWkU,24 Ags 2015,Jawatn Bongkit,Kalimantan Barat,SEKADAU,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/X3FwU1dZeENJWkU
611,dDRtLUtaVEItbjA,24 Ags 2015,Jawatn Sungai Gontin,Kalimantan Barat,SEKADAU,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/dDRtLUtaVEItbjA
612,VWh2VzJMV3FKXzg,25 Apr 2016,Tondok (kampung) Limbong,Sulawesi Selatan,LUWU UTARA,Rongkong,Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/VWh2VzJMV3FKXzg
613,bDBHTW1fdXpOc0k,24 Ags 2015,Jawatn Engkorong,Kalimantan Barat,SEKADAU,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/bDBHTW1fdXpOc0k
614,enJCTHU5b2ZGSTg,24 Ags 2015,Ketungau Roca,Kalimantan Barat,SEKADAU,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/enJCTHU5b2ZGSTg
615,Z0NCMzUwVmwwanM,24 Ags 2015,Adat  Leboni,Sulawesi Selatan,LUWU UTARA,Rampi,Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/Z0NCMzUwVmwwanM
616,Q1FUN0UtYk5HbGM,14 Nop 2012,Kampung Boti,Kalimantan Barat,SEKADAU,Sekadau Hulu,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/Q1FUN0UtYk5HbGM
617,SHJFTjNTX1ZOaXc,24 Ags 2015,Jawatn Tapang Birah,Kalimantan Barat,SEKADAU,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/SHJFTjNTX1ZOaXc
618,bnhrR2M0MGZjeXc,24 Ags 2015,Ketungau Sesae Sumpit,Kalimantan Barat,SEKADAU,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/bnhrR2M0MGZjeXc
